TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,SPEED,ACCELERATION,SOURCE
3210.09999999966,00000000-0000-0000-0000-000000000000,BAIT,374,301,3.16227766016838,0.1622776601683795,24-08-26-768_1_batch_3
3210.09999999966,00000000-0000-0000-0000-000000000768,MICE,390,249,5.099019513592784,0.0,24-08-26-768_1_batch_3
3210.19999999966,00000000-0000-0000-0000-000000000000,BAIT,373,304,3.16227766016838,0.0,24-08-26-768_1_batch_3
3210.19999999966,00000000-0000-0000-0000-000000000768,MICE,389,253,4.123105625617661,-0.975913887975124,24-08-26-768_1_batch_3
3210.29999999966,00000000-0000-0000-0000-000000000000,BAIT,373,306,2.0,-1.16227766016838,24-08-26-768_1_batch_3
3210.29999999966,00000000-0000-0000-0000-000000000768,MICE,389,256,3.0,-1.123105625617661,24-08-26-768_1_batch_3
3210.3999999996595,00000000-0000-0000-0000-000000000000,BAIT,373,306,0.0,-2.0,24-08-26-768_1_batch_3
3210.3999999996595,00000000-0000-0000-0000-000000000768,MICE,389,256,0.0,-3.0,24-08-26-768_1_batch_3
3210.4999999996594,00000000-0000-0000-0000-000000000000,BAIT,372,309,3.16227766016838,3.16227766016838,24-08-26-768_1_batch_3
3210.4999999996594,00000000-0000-0000-0000-000000000768,MICE,388,259,3.16227766016838,3.16227766016838,24-08-26-768_1_batch_3
3210.59999999966,00000000-0000-0000-0000-000000000000,BAIT,371,313,4.123105625617661,0.9608279654492812,24-08-26-768_1_batch_3
3210.59999999966,00000000-0000-0000-0000-000000000768,MICE,386,263,4.47213595499958,1.3098582948312,24-08-26-768_1_batch_3
3210.699999999659,00000000-0000-0000-0000-000000000000,BAIT,370,315,2.23606797749979,-1.887037648117871,24-08-26-768_1_batch_3
3210.699999999659,00000000-0000-0000-0000-000000000768,MICE,385,268,5.099019513592784,0.6268835585932049,24-08-26-768_1_batch_3
3210.799999999659,00000000-0000-0000-0000-000000000000,BAIT,369,318,3.16227766016838,0.9262096826685896,24-08-26-768_1_batch_3
3210.799999999659,00000000-0000-0000-0000-000000000768,MICE,385,272,4.0,-1.099019513592784,24-08-26-768_1_batch_3
3210.899999999659,00000000-0000-0000-0000-000000000000,BAIT,369,321,3.0,-0.1622776601683795,24-08-26-768_1_batch_3
3210.899999999659,00000000-0000-0000-0000-000000000768,MICE,384,274,2.23606797749979,-1.76393202250021,24-08-26-768_1_batch_3
3210.999999999659,00000000-0000-0000-0000-000000000000,BAIT,367,327,6.324555320336759,3.324555320336759,24-08-26-768_1_batch_3
3210.999999999659,00000000-0000-0000-0000-000000000768,MICE,385,281,7.071067811865476,4.834999834365686,24-08-26-768_1_batch_3
3211.099999999659,00000000-0000-0000-0000-000000000000,BAIT,366,330,3.16227766016838,-3.16227766016838,24-08-26-768_1_batch_3
3211.099999999659,00000000-0000-0000-0000-000000000768,MICE,384,286,5.099019513592784,-1.972048298272691,24-08-26-768_1_batch_3
3211.1999999996588,00000000-0000-0000-0000-000000000000,BAIT,365,333,3.16227766016838,0.0,24-08-26-768_1_batch_3
3211.1999999996588,00000000-0000-0000-0000-000000000768,MICE,384,289,3.0,-2.099019513592784,24-08-26-768_1_batch_3
3211.2999999996587,00000000-0000-0000-0000-000000000000,BAIT,365,334,1.0,-2.16227766016838,24-08-26-768_1_batch_3
3211.2999999996587,00000000-0000-0000-0000-000000000768,MICE,383,292,3.16227766016838,0.1622776601683795,24-08-26-768_1_batch_3
3211.3999999996586,00000000-0000-0000-0000-000000000000,BAIT,365,334,0.0,-1.0,24-08-26-768_1_batch_3
3211.3999999996586,00000000-0000-0000-0000-000000000768,MICE,381,295,3.605551275463989,0.4432736152956096,24-08-26-768_1_batch_3
3211.4999999996585,00000000-0000-0000-0000-000000000000,BAIT,365,334,0.0,0.0,24-08-26-768_1_batch_3
3211.4999999996585,00000000-0000-0000-0000-000000000768,MICE,381,295,0.0,-3.605551275463989,24-08-26-768_1_batch_3
3211.5999999996584,00000000-0000-0000-0000-000000000000,BAIT,365,334,0.0,0.0,24-08-26-768_1_batch_3
3211.5999999996584,00000000-0000-0000-0000-000000000768,MICE,381,298,3.0,3.0,24-08-26-768_1_batch_3
3211.6999999996583,00000000-0000-0000-0000-000000000000,BAIT,365,334,0.0,0.0,24-08-26-768_1_batch_3
3211.6999999996583,00000000-0000-0000-0000-000000000768,MICE,381,299,1.0,-2.0,24-08-26-768_1_batch_3
3211.799999999658,00000000-0000-0000-0000-000000000000,BAIT,365,334,0.0,0.0,24-08-26-768_1_batch_3
3211.799999999658,00000000-0000-0000-0000-000000000768,MICE,380,300,1.414213562373095,0.4142135623730951,24-08-26-768_1_batch_3
3211.899999999658,00000000-0000-0000-0000-000000000000,BAIT,365,334,0.0,0.0,24-08-26-768_1_batch_3
3211.899999999658,00000000-0000-0000-0000-000000000768,MICE,380,301,1.0,-0.4142135623730951,24-08-26-768_1_batch_3
3211.999999999658,00000000-0000-0000-0000-000000000000,BAIT,365,334,0.0,0.0,24-08-26-768_1_batch_3
3211.999999999658,00000000-0000-0000-0000-000000000768,MICE,380,301,0.0,-1.0,24-08-26-768_1_batch_3
