TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,SPEED,ACCELERATION,SOURCE
3222.099999999649,00000000-0000-0000-0000-000000000000,BAIT,480,189,0.0,0.0,24-08-26-770_1_batch_1
3222.099999999649,00000000-0000-0000-0000-000000000770,MICE,528,325,0.0,0.0,24-08-26-770_1_batch_1
3222.1999999996488,00000000-0000-0000-0000-000000000000,BAIT,480,189,0.0,0.0,24-08-26-770_1_batch_1
3222.1999999996488,00000000-0000-0000-0000-000000000770,MICE,529,324,1.414213562373095,0.0,24-08-26-770_1_batch_1
3222.2999999996487,00000000-0000-0000-0000-000000000000,BAIT,480,189,0.0,0.0,24-08-26-770_1_batch_1
3222.2999999996487,00000000-0000-0000-0000-000000000770,MICE,530,324,1.0,-0.4142135623730951,24-08-26-770_1_batch_1
3222.399999999649,00000000-0000-0000-0000-000000000000,BAIT,480,188,1.0,1.0,24-08-26-770_1_batch_1
3222.399999999649,00000000-0000-0000-0000-000000000770,MICE,529,324,1.0,0.0,24-08-26-770_1_batch_1
3222.4999999996485,00000000-0000-0000-0000-000000000000,BAIT,480,188,0.0,-1.0,24-08-26-770_1_batch_1
3222.4999999996485,00000000-0000-0000-0000-000000000770,MICE,529,323,1.0,0.0,24-08-26-770_1_batch_1
3222.5999999996484,00000000-0000-0000-0000-000000000000,BAIT,480,188,0.0,0.0,24-08-26-770_1_batch_1
3222.5999999996484,00000000-0000-0000-0000-000000000770,MICE,528,322,1.414213562373095,0.4142135623730951,24-08-26-770_1_batch_1
3222.6999999996483,00000000-0000-0000-0000-000000000000,BAIT,480,188,0.0,0.0,24-08-26-770_1_batch_1
3222.6999999996483,00000000-0000-0000-0000-000000000770,MICE,526,317,5.385164807134504,3.970951244761409,24-08-26-770_1_batch_1
3222.799999999648,00000000-0000-0000-0000-000000000000,BAIT,480,188,0.0,0.0,24-08-26-770_1_batch_1
3222.799999999648,00000000-0000-0000-0000-000000000770,MICE,525,312,5.099019513592784,-0.2861452935417192,24-08-26-770_1_batch_1
3222.899999999648,00000000-0000-0000-0000-000000000000,BAIT,480,188,0.0,0.0,24-08-26-770_1_batch_1
3222.899999999648,00000000-0000-0000-0000-000000000770,MICE,520,300,13.0,7.900980486407216,24-08-26-770_1_batch_1
3222.999999999648,00000000-0000-0000-0000-000000000000,BAIT,480,188,0.0,0.0,24-08-26-770_1_batch_1
3222.999999999648,00000000-0000-0000-0000-000000000770,MICE,520,300,0.0,-13.0,24-08-26-770_1_batch_1
3223.099999999648,00000000-0000-0000-0000-000000000000,BAIT,480,188,0.0,0.0,24-08-26-770_1_batch_1
3223.099999999648,00000000-0000-0000-0000-000000000770,MICE,516,295,6.403124237432849,6.403124237432849,24-08-26-770_1_batch_1
3223.199999999648,00000000-0000-0000-0000-000000000000,BAIT,480,188,0.0,0.0,24-08-26-770_1_batch_1
3223.199999999648,00000000-0000-0000-0000-000000000770,MICE,513,288,7.615773105863909,1.21264886843106,24-08-26-770_1_batch_1
3223.299999999648,00000000-0000-0000-0000-000000000000,BAIT,480,188,0.0,0.0,24-08-26-770_1_batch_1
3223.299999999648,00000000-0000-0000-0000-000000000770,MICE,510,281,7.615773105863909,0.0,24-08-26-770_1_batch_1
3223.399999999648,00000000-0000-0000-0000-000000000000,BAIT,477,183,5.830951894845301,5.830951894845301,24-08-26-770_1_batch_1
3223.399999999648,00000000-0000-0000-0000-000000000770,MICE,508,275,6.324555320336759,-1.29121778552715,24-08-26-770_1_batch_1
3223.499999999648,00000000-0000-0000-0000-000000000000,BAIT,477,177,6.0,0.1690481051546993,24-08-26-770_1_batch_1
3223.499999999648,00000000-0000-0000-0000-000000000770,MICE,505,268,7.615773105863909,1.29121778552715,24-08-26-770_1_batch_1
3223.5999999996475,00000000-0000-0000-0000-000000000000,BAIT,476,177,1.0,-5.0,24-08-26-770_1_batch_1
3223.5999999996475,00000000-0000-0000-0000-000000000770,MICE,504,263,5.099019513592784,-2.516753592271124,24-08-26-770_1_batch_1
3223.6999999996474,00000000-0000-0000-0000-000000000000,BAIT,476,176,1.0,0.0,24-08-26-770_1_batch_1
3223.6999999996474,00000000-0000-0000-0000-000000000770,MICE,503,259,4.123105625617661,-0.975913887975124,24-08-26-770_1_batch_1
3223.799999999648,00000000-0000-0000-0000-000000000000,BAIT,475,171,5.099019513592784,4.099019513592784,24-08-26-770_1_batch_1
3223.799999999648,00000000-0000-0000-0000-000000000770,MICE,502,254,5.099019513592784,0.975913887975124,24-08-26-770_1_batch_1
3223.899999999647,00000000-0000-0000-0000-000000000000,BAIT,473,166,5.385164807134504,0.2861452935417192,24-08-26-770_1_batch_1
3223.899999999647,00000000-0000-0000-0000-000000000770,MICE,500,250,4.47213595499958,-0.6268835585932049,24-08-26-770_1_batch_1
3223.999999999647,00000000-0000-0000-0000-000000000000,BAIT,473,165,1.0,-4.385164807134504,24-08-26-770_1_batch_1
3223.999999999647,00000000-0000-0000-0000-000000000770,MICE,499,248,2.23606797749979,-2.23606797749979,24-08-26-770_1_batch_1
